Curso;Unidade de execução;Turno;Turma;Inscritos no turno;Dia da Semana;Início;Fim;Dia;Características da sala pedida para a aula;Sala da aula;Lotação;Características reais da sala
CIIBS, MEECult, MEGC, MMA;Marketing Cultural;01976TP02;CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1;55;Ter;08:00:00;09:00:00;29/11/2022;Sala Aulas Mestrado;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
CIIBS, MEECult, MEGC, MMA;Marketing Cultural;01976TP02;CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1;55;Ter;11:30:00;14:30:00;22/11/2022;Sala Aulas Mestrado;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
CIIBS, MEECult, MEGC, MMA;Marketing Cultural;01976TP02;CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1;55;Ter;11:30:00;12:30:00;15/11/2022;Sala Aulas Mestrado;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
CIIBS, MEECult, MEGC, MMA;Marketing Cultural;01976TP02;CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1;55;Ter;09:30:00;11:30:00;08/11/2022;Sala Aulas Mestrado;AA2.24;30;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
CIIBS, MEECult, MEGC, MMA;Marketing Cultural;01976TP02;CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1;55;Ter;09:30:00;12:30:00;25/10/2022;Sala Aulas Mestrado;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
CIIBS, MEECult, MEGC, MMA;Marketing Cultural;01976TP02;CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1;55;Ter;09:30:00;10:30:00;18/10/2022;Sala Aulas Mestrado;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
CIIBS, MEECult, MEGC, MMA;Marketing Cultural;01976TP02;CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1;55;Ter;11:00:00;13:00:00;11/10/2022;Sala Aulas Mestrado;AA2.24;30;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
CIIBS, MEECult, MEGC, MMA;Marketing Cultural;01976TP02;CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1;55;Ter;08:30:00;09:30:00;04/10/2022;Sala Aulas Mestrado;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
CIIBS, MEECult, MEGC, MMA;Marketing Cultural;01976TP02;CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1;55;Ter;10:00:00;13:00:00;27/09/2022;Sala Aulas Mestrado;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;09:30:00;12:30:00;06/12/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;11:00:00;13:00:00;29/11/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;10:30:00;13:30:00;22/11/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;08:00:00;10:00:00;15/11/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;08:00:00;09:00:00;08/11/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;08:30:00;09:30:00;25/10/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;08:00:00;09:00:00;18/10/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;10:00:00;12:00:00;11/10/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;11:30:00;13:30:00;04/10/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;09:30:00;12:30:00;27/09/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;08:00:00;11:00:00;20/09/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;11:30:00;14:30:00;13/09/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;11:30:00;12:30:00;06/12/2022;Laboratório de Informática;D1.02;27;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;09:30:00;11:30:00;29/11/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;09:30:00;11:30:00;22/11/2022;Laboratório de Informática;D1.02;27;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;09:30:00;11:30:00;15/11/2022;Laboratório de Informática;D1.02;27;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;09:00:00;12:00:00;08/11/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;11:00:00;13:00:00;25/10/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;11:30:00;12:30:00;18/10/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;11:30:00;13:30:00;11/10/2022;Laboratório de Informática;D1.02;27;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;10:30:00;13:30:00;04/10/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;09:30:00;11:30:00;27/09/2022;Laboratório de Informática;D1.02;27;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;09:30:00;10:30:00;20/09/2022;Laboratório de Informática;D1.02;27;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL10;EI-B8, EI-B7, EI-B6, EI-B5;13;Ter;11:30:00;12:30:00;13/09/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
CIESPP, MED, MEAS;Pesquisa de Terreno;M8109TP03;CI-ESPP-1;39;Qua;15:30:00;17:30:00;07/12/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
CIESPP, MED, MEAS;Pesquisa de Terreno;M8109TP03;CI-ESPP-1;39;Qua;16:00:00;19:00:00;30/11/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
CIESPP, MED, MEAS;Pesquisa de Terreno;M8109TP03;CI-ESPP-1;39;Qua;16:00:00;17:00:00;23/11/2022;Sala de Aulas normal;AA2.24;30;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
CIESPP, MED, MEAS;Pesquisa de Terreno;M8109TP03;CI-ESPP-1;39;Qua;13:30:00;14:30:00;16/11/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
CIESPP, MED, MEAS;Pesquisa de Terreno;M8109TP03;CI-ESPP-1;39;Qua;14:30:00;16:30:00;09/11/2022;Sala de Aulas normal;AA2.24;30;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
CIESPP, MED, MEAS;Pesquisa de Terreno;M8109TP03;CI-ESPP-1;39;Qua;14:00:00;15:00:00;02/11/2022;Sala de Aulas normal;AA2.25;38;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
CIESPP, MED, MEAS;Pesquisa de Terreno;M8109TP03;CI-ESPP-1;39;Qua;14:30:00;16:30:00;26/10/2022;Sala de Aulas normal;AA2.25;38;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
CIESPP, MED, MEAS;Pesquisa de Terreno;M8109TP03;CI-ESPP-1;39;Qua;14:00:00;17:00:00;19/10/2022;Sala de Aulas normal;AA2.24;30;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
CIESPP, MED, MEAS;Pesquisa de Terreno;M8109TP03;CI-ESPP-1;39;Qua;13:00:00;16:00:00;12/10/2022;Sala de Aulas normal;AA2.24;30;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
CIESPP, MED, MEAS;Pesquisa de Terreno;M8109TP03;CI-ESPP-1;39;Qua;15:30:00;17:30:00;28/09/2022;Sala de Aulas normal;AA2.24;30;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL08;ET-B4, ET-B3, ET-B2, ET-B1;28;Sex;10:30:00;12:30:00;09/12/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL08;ET-B4, ET-B3, ET-B2, ET-B1;28;Sex;08:30:00;11:30:00;02/12/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL08;ET-B4, ET-B3, ET-B2, ET-B1;28;Sex;09:00:00;10:00:00;25/11/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL08;ET-B4, ET-B3, ET-B2, ET-B1;28;Sex;10:30:00;12:30:00;18/11/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL08;ET-B4, ET-B3, ET-B2, ET-B1;28;Sex;08:30:00;09:30:00;11/11/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL08;ET-B4, ET-B3, ET-B2, ET-B1;28;Sex;09:30:00;10:30:00;28/10/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL08;ET-B4, ET-B3, ET-B2, ET-B1;28;Sex;09:30:00;10:30:00;21/10/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL08;ET-B4, ET-B3, ET-B2, ET-B1;28;Sex;08:30:00;10:30:00;14/10/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL08;ET-B4, ET-B3, ET-B2, ET-B1;28;Sex;08:00:00;10:00:00;07/10/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL08;ET-B4, ET-B3, ET-B2, ET-B1;28;Sex;10:30:00;12:30:00;30/09/2022;Laboratório de Informática;D1.01;35;Laboratório de Informática
